,reviews,Rating,Ranking
538,"honest. trustworthy. and proficient. almost immediately took off the front cover, protective cases, and floor trim that were in poor repair. replaced them all extremely fast, even though i had to wait on presentation day. excellent workmanship and painting. i nearly choked when i realized what was wrong with the ceiling and wanted to run to the nearest HD to get",2,positive
539,honest and has the best quotes/repair people in town.,2,positive
540,"great location and really nice people. had my mechanic re do some work, we hadn't even used his shop yet. he did a great job, showed up on time and cleaned up after he was done. i will be using this place for all my electrical needs/repair not to mention",2,positive
541,honest & professional repairmen are hard to come by when it's busy. i am lucky to have found honest playtex here in az. i wish i lived in a city where there were more like them!,2,positive
542,i went with desert greenscapes to  redo my lawn for a rental property. we went with  artificial grass and shrubs with,2,positive
543,"honestly, i wasn't paying attention and it was all because she was so pretty; i don't understand how anyone could possibly take this for granted. she obviously knows her stuff, and is very skilled with her products. just today, i had worn down my Rubbermaid cooler to the bone; thankfully, my parents called at 6am and were able",2,positive
544,honest and dependable - every step of the way. not one time did i complain or excuse myself - he simply told me what was needed and got it done. the work was quality and in many cases a 10. ,2,positive
545,"it's sad to hear these types of things but the damage has been done. i definitely recommend them.""",2,positive
546,i would recommend,2,positive
547,honest!  i would never put my business in such a blind alley!,2,positive
548,"will do my best to locate this company and to repair to the best of my ability. thank you!""",2,positive
549,this place was awesome! they replaced the hose and canister clip on my vacuum at no cost. staff was super friendly and i received a very competitive rate,2,positive
550,"honest. dependable. reliable. honest. quick! they fix my key faster than it's going to turn red. if they have a problem, they are the first place i am contacting.",2,positive
551,i called on the worst day of the year 118 degrees and they were the only company out of four that responded to my call after 6 pm. they came,2,positive
552,"honest, i would gladly recommend greg to anyone i know iRL who is in need of/wants to do real estate repairs.",2,positive
553,rewind was amazing!  had a small leak in between our house and the a/c unit and was told by az fast repair that it would be fixable with a little elbow grease.  not only,2,positive
554,"honest. decent.  no quarrelling.  we paid for the work, and he has never missed a payment. pure and humble. this is the man for the job.  --john",2,positive
555,a superb technician.   super friendly and responsive.   honest and hard working. got my ftc unit working perfect again after a tough repair,2,positive
556,honest + dependable + reliable + great quality of work. i will be sure to recommend him to all my friends and family.,2,positive
557,honest + trustworthy.  they did an amazing job on my drywall repair.  they used quality lumber and color.  they didn't try to upsell me or do anything else unnecessary.  my floors look,2,positive
558,honest & ethical builder/ installer doug should be your first call if you need a/c repairs! he did a 2nd level air conditioning repair without any extras and did a great job. i 100% recommend him to anyone & everyone!!!,2,positive
559,"great job guys 
buffett responded promptly to my request for an estimate to have the elbow joint
#
honest and provide value for money. they missed on the estimate by $200 because they did not bother to read the listing. i am very impressed with these guys. they are very diligent and clean.  my husband and i couldn't be happier with the job they did. we are so happy we did!
scott was fantastic!  we called
#
honest & detailed
this is by far the best company for garage doors! they seem to be able to do virtually anything and everything to do with garage doors. if you're looking for a relaxed, friendly, professional staff then look no further!
we hired liberty home repair to replace a grindstone in a wall that had come loose. dror was
#
honest. they recommend not doing any repair but just letting you and your home go through a comprehensive inspection to determine if you need some repairs or not. if you do need some house work, like updating your blinds, this is the first and only company that i use.
i went to willard plumbing for a fix I contracted them to do.
#
honest and reasonable prices.  we are recommending him to anyone looking for a handyman here in las vegas.
steve is a guys! he was at my house super quick after called, showed up on time and did the job right. i will be sure to recommend him to all my friends and family.
this place is awesome! i
#
honest and Efficient
we had our fridge go out.ronald came by and advised it was the condenser...he replaced part,also cleaned up after himself.....we also had them repair a power cable on our oven.....rom also came by to help out...they both were very professional ....and know there job....thank you
to be",2,positive
560,honest and reliable. my ride looks great!,2,positive
561,"andre is simply the best. my wife and i were first owners of aono and after we discovered a problem with the alternator on our 14 year old model, we were ready to either buy a new or repair. 


when we chose to repair, all of a sudden the alternator
#
honestly, i wasn't aware of this until after i had signed the papers and asked a question, and i don't think i read any books or articles about homeowners' issues so i don't need to be told this stuff. but once i did, and brought up the subject with my home warranty company, they were able to give me a very
#
honestly, i wasn't aware of this until after i had signed the papers and subpoenaed the photos. jason was able to easily spot the potential issues and resolve them without needing to do any additional work. it was a straightforward process and the work was quality. i would highly recommend jason, regardless of his price.
regardless of",2,positive
562,honest professionals. they aren't trying to rip you off or overcharge you. they are family owned and operated. if they tell you something you don't need they will find a way to make it work. i have even found ways that weren't necessary!,2,positive
563,"love this place.  clearly not me, but someone who has used them multiple times in",2,positive
564,honest & trustworthy!,2,positive
565,"i called on the worst day of the year 122 degrees and they were the only company out of four that responded to my call after 6 pm. 
they made an error on the estimate and took the requested time. 
they came out right away but needed a couple more things done. they were quick and professional.
#
honest & dependable. hd has everything you need to know to run your home in just a few short weeks!
we used this company for our home inspection. jeremy, the inspector, was very thorough and clear with his reports. he even saved us money by not having to repair our home at the time he said we needed to do
#
honest, hard working and reliable.  he inspects my new home and takes all necessary necessary protective measures against the potentially dangerous elements within.  he is knowledgeable in many areas, has excellent design sense and skills, and delivers on everything he promises.  i can't recommend him highly enough.  highly recommend him to anyone seeking a quality job done right
#
honest problem solveer.... this guy knows everything about how to repair, diagnose, and fix any electrical issue! he has an unbelievable personality and is very detail oriented. i would enthusiastically recommend him to anyone looking to hire a honest electrician!
over the last 3 years i have had the greatest experiences with 4 a/c.  bob and debra
#
honest & patient, super helpful with setup and maintenance.
i called on the worst day of the year 122 degrees and they were the only company out of four that responded to my call after 6 pm. the other three companies said they could not come and do the repair because it was not their product.",2,positive
566,rosy was able to squeeze me,2,positive
567,honest - arthur is very honest. most any reputable bank would be proud to do business with this man. he has earned our business and will continue to do so. thank you - thank you!,2,positive
568,"wow i cannot begin to say enough about how amazing this place is!!!  i came here for both of my daughters ipad repairs and they got
#
honest i would love a repeat inspection but in order to pay the fair market value i ned. if the evaluation team wasn't such a bunch of fat cats i certainly wouldn't have complained.",2,positive
569,tags: alan's,2,positive
570,"newly refurbished windows found their seals needed replacing.  replaced wk, the original from a supplier that just stopped",2,positive
571,"honest here, i trust them with my ac. they've been to my house 3 times over the years and stayed within the time limits. they have upgraded our ac numerous times and we couldn't be happier. they also did a lot of work for us in a very timely manner. i would highly recommend them to anyone who needed some high end garage door",2,positive
572,"honest everyday joe and his crew did a terrific job.  sure to be routine maintenance and covered by my neighbors.  thank you joe and your crew!""",2,positive
573,my new job on this site should be to alert people as to when restaurants are closed lol. last week i walked to dukem in the freezing cold to find out they were closed,2,positive
574,"honest, has any of this deterred you from trying to poach a local gorgeous white elephant from the surrounding neighborhoods beauties? the response time was super fast and they got me my money's worth within 2 hours. super friendly, super knowledgeable, super honest. highly recommend. plus, they gave me a great quote on a custom flat-screen.",2,positive
575,honest and harmless!!!,2,positive
576,"i called on the worst day of the year 122 degrees and mike arrived exactly on time.  he diagnosed the problem in 3 easy steps and saved me hundreds of dollars in unneeded repairs.  not only was my system told it needed a reset, but also that it needed a battery overhaul.  mike was more than",2,positive
577,honest & trustworthy repairmen.,2,positive
578,just wanted to update. i had reattached the bottom right rear bumper and the repairman missed on the repair.  another guy who worked at my home missed on the job.  i called tip top and they responded the same day with a 5 star rating!,2,positive
579,i was in the need of 2 new rear,2,positive
580,honest: no). i'd recommend him & call him first if you need any other repairs.  after that just use google to look for a local garage.. they have everything you need.,2,positive
581,"dan did a fantastic job on our house. first came the initial visit/estimate. dan was very thorough on the inspection, pointing out all the areas
#
honest & professional
great hours & a drive thru is very easy.  we just needed some roof work done.  they did a 360 degree turn around to find the root cause & fixed it within the week.  not only that, but he did it all in a T-shirt & shorts & didn't try to rush it.  would highly
#
honest and fast repair.  would highly recommend to anyone.
heath called to confirm the appointment was for anodizing my garage door. he showed up promptly on time.  he assessed my problem area--the front door was not closing right.  he made an educated guess about why it would take longer or not to fix it. ",2,positive
582,honest serviceman.  no push for an inflated price.. no lie.,2,positive
583,fully funded my renovation. bill was fair on time and did a great job. he gave me straight answers and honest advice.,2,positive
584,super happy with dave work done at our house. dave was very thorough on the repairs and made sure we got everything we needed,2,positive
585,honest and professional. neil is great!,2,positive
586,we have used honest & precise plumbing for our plumbing issues.  they are the only handyman team we will call on sr.  they are always available and solve problems quickly.  we will not hesitate to call on them again or refer them to friends and family.,2,positive
587,scott was great on the,2,positive
588,"honest and dependable. they'll tow your RV door if it's not protected, replace it if it's not, and repair it if it's not. they also recommended some other DIY's I didn't even realize i needed. i can't rave about these guys and the job they did enough!""",2,positive
